time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010449450000	18.0285	17.8701	4.50403	2.31178	0.556779	radar	1.5658	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
1477010449550000	17.8508	18.1755	4.44866	2.34229	0.539511	radar	6.96136	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
1477010449650000	17.5519	18.4351	4.41845	2.40599	0.556478	radar	0.75055	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
1477010449750000	17.189	18.8269	4.48328	2.44966	0.541142	radar	4.45238	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
1477010449850000	16.748	19.216	4.58307	2.50944	0.548074	radar	4.3725	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
1477010449950000	16.3759	19.3397	4.52002	2.59284	0.582405	radar	9.06913	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
1477010450050000	16.0449	19.5431	4.46158	2.62829	0.548461	radar	2.1523	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
1477010450150000	15.5116	19.9381	4.60541	2.66749	0.523859	radar	8.85059	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
1477010450250000	15.0601	20.1212	4.61609	2.72794	0.529254	radar	1.30702	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
1477010450350000	14.5341	20.3736	4.70291	2.78394	0.532561	radar	1.99558	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
1477010450450000	14.0505	20.5564	4.74126	2.8416	0.540402	radar	0.578568	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
1477010450550000	13.6069	20.6261	4.7338	2.92085	0.578254	radar	1.90862	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
1477010450650000	13.1489	20.7614	4.74614	2.97034	0.573108	radar	1.95506	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
1477010450750000	12.5349	20.9321	4.86563	3.02325	0.568799	radar	3.58564	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
1477010450850000	12.0821	20.9796	4.85357	3.08073	0.574584	radar	0.979478	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
1477010450950000	11.5946	20.9563	4.84971	3.14842	0.58452	radar	1.04612	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
1477010451050000	11.0526	20.9031	4.88076	3.21845	0.592545	radar	3.76018	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
1477010451150000	10.4183	20.9608	4.96529	3.24773	0.550464	radar	5.09801	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
1477010451250000	9.92203	20.9457	4.97027	3.28941	0.537485	radar	1.52751	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
1477010451350000	9.41855	20.9314	4.95488	3.30996	0.492195	radar	2.85668	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
1477010451450000	9.01282	20.8435	4.90056	3.35612	0.490773	radar	2.30691	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
1477010451550000	8.72568	20.6317	4.7652	3.42379	0.504978	radar	4.36623	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
1477010451650000	8.27401	20.4827	4.77024	3.47819	0.511001	radar	0.0688592	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
1477010451750000	7.87823	20.3237	4.75781	3.53687	0.527415	radar	3.30601	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
1477010451850000	7.39674	20.1414	4.78307	3.58325	0.519456	radar	0.470796	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
