time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461300000	-23.679	-7.37192	4.85509	2.45813	-0.508272	lidar	1.18623	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461400000	-24.0254	-7.11701	4.78124	2.42522	-0.490752	lidar	1.74128	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461500000	-24.3292	-6.67758	4.82141	2.32197	-0.546349	lidar	4.25747	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461600000	-24.5548	-6.33884	4.69474	2.25015	-0.566225	lidar	4.45493	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461700000	-24.9253	-5.96519	4.78869	2.21829	-0.538963	lidar	3.10852	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461800000	-25.2035	-5.59558	4.76845	2.17049	-0.532974	lidar	0.148458	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461900000	-25.4904	-5.17334	4.82054	2.12004	-0.529201	lidar	0.687342	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010462000000	-25.7261	-4.79568	4.77064	2.07637	-0.520352	lidar	0.714562	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462100000	-25.9432	-4.34338	4.80415	2.01577	-0.52876	lidar	0.365427	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462200000	-26.1232	-3.84129	4.8723	1.94229	-0.549176	lidar	1.66396	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462300000	-26.1897	-3.33514	4.8668	1.84005	-0.598398	lidar	3.0098	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462400000	-26.2631	-2.86271	4.8422	1.76374	-0.615916	lidar	0.528463	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462500000	-26.4608	-2.48768	4.76118	1.76684	-0.550118	lidar	7.08998	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462600000	-26.587	-2.0623	4.72029	1.73698	-0.524655	lidar	1.23126	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462700000	-26.5898	-1.57501	4.72658	1.65568	-0.554484	lidar	1.13346	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462800000	-26.6118	-1.11343	4.71134	1.59904	-0.555935	lidar	0.0599253	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462900000	-26.6525	-0.632664	4.73464	1.56023	-0.538198	lidar	0.5339	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010463000000	-26.5725	-0.1029	4.81018	1.47639	-0.568296	lidar	2.5332	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463100000	-26.5486	0.424001	4.88521	1.43375	-0.552472	lidar	1.70291	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463200000	-26.5574	0.94432	4.93896	1.41738	-0.511299	lidar	2.79751	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463300000	-26.4452	1.42741	4.93831	1.35563	-0.52235	lidar	0.148589	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463400000	-26.3373	1.87802	4.89555	1.30651	-0.519674	lidar	0.458097	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463500000	-26.2133	2.30621	4.83363	1.25878	-0.516066	lidar	0.958595	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463600000	-26.0577	2.77334	4.849	1.21003	-0.512898	lidar	0.071056	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463700000	-25.8657	3.27179	4.92317	1.15994	-0.510701	lidar	1.3626	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463800000	-25.6587	3.69627	4.8935	1.10662	-0.513434	lidar	0.226693	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463900000	-25.5312	4.10321	4.8069	1.09323	-0.47497	lidar	3.69262	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010464000000	-25.2092	4.51663	4.84938	1.00806	-0.513753	lidar	2.33111	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464100000	-24.9703	4.91347	4.82229	0.967288	-0.503033	lidar	0.325024	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464200000	-24.6304	5.30981	4.87128	0.896689	-0.523577	lidar	1.12217	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464300000	-24.2506	5.65461	4.88926	0.813729	-0.555281	lidar	1.33787	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464400000	-23.9062	5.9847	4.87053	0.754679	-0.559248	lidar	0.106184	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464500000	-23.5739	6.30758	4.84137	0.709288	-0.548714	lidar	0.351872	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464600000	-23.153	6.67615	4.95543	0.657953	-0.543214	lidar	3.25947	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464700000	-22.7417	6.9936	4.99391	0.607814	-0.538245	lidar	0.39576	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464800000	-22.3806	7.29022	4.95417	0.577462	-0.514312	lidar	1.09541	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464900000	-22.0337	7.60479	4.9185	0.564642	-0.474468	lidar	2.26507	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010465000000	-21.6262	7.8847	4.92579	0.529895	-0.461122	lidar	0.234694	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465100000	-21.1522	8.02765	4.90069	0.439577	-0.507543	lidar	2.85812	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465200000	-20.8124	8.32893	4.84396	0.451161	-0.443104	lidar	5.99523	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465300000	-20.334	8.57426	4.9245	0.414811	-0.433957	lidar	1.70774	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465400000	-19.9337	8.80311	4.88147	0.397604	-0.40699	lidar	1.35445	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465500000	-19.4814	8.97769	4.87713	0.355185	-0.408826	lidar	0.00900088	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465600000	-18.9314	9.14354	5.00087	0.300407	-0.422299	lidar	3.96716	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465700000	-18.4502	9.34201	5.03487	0.281992	-0.397031	lidar	1.08467	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465800000	-17.922	9.55053	5.13155	0.267089	-0.370126	lidar	3.21466	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465900000	-17.4099	9.74318	5.18285	0.254608	-0.343913	lidar	1.49466	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010466000000	-16.9098	9.95982	5.21843	0.258597	-0.303263	lidar	2.32423	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466100000	-16.4392	10.1653	5.20075	0.264356	-0.265351	lidar	1.80683	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466200000	-15.9513	10.2584	5.16557	0.225288	-0.27872	lidar	0.531666	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466300000	-15.4744	10.3092	5.10615	0.17751	-0.299991	lidar	1.45189	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466400000	-14.964	10.4185	5.12499	0.157557	-0.289272	lidar	0.234575	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466500000	-14.4395	10.3982	5.12322	0.0894393	-0.330778	lidar	2.17599	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466600000	-13.9058	10.6059	5.19775	0.124055	-0.258392	lidar	7.98812	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466700000	-13.3795	10.6244	5.2043	0.0815889	-0.276019	lidar	0.397379	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466800000	-12.8904	10.7822	5.18408	0.10581	-0.22102	lidar	3.84463	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466900000	-12.3713	10.7541	5.17639	0.051969	-0.254826	lidar	1.43058	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010467000000	-11.8804	10.8715	5.15241	0.0674191	-0.211413	lidar	2.47686	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467100000	-11.3894	10.9154	5.12128	0.0531483	-0.204245	lidar	0.301537	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467200000	-10.8061	10.8468	5.21679	-0.00687327	-0.245955	lidar	4.39687	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467300000	-10.318	10.8507	5.17005	-0.0250491	-0.23937	lidar	0.592224	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467400000	-9.81099	10.9261	5.15992	-0.00989625	-0.197857	lidar	2.17267	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467500000	-9.2987	10.9572	5.15615	-0.0126128	-0.179727	lidar	0.413615	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467600000	-8.78526	10.9894	5.15406	-0.0127267	-0.160752	lidar	0.450988	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467700000	-8.35888	10.8673	5.02702	-0.0747295	-0.209935	lidar	7.05757	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467800000	-7.77273	10.8858	5.14917	-0.0696095	-0.181717	lidar	4.7076	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467900000	-7.23394	10.8352	5.18771	-0.0915899	-0.1856	lidar	0.385112	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
